"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Large_size","Hig_SR_B","High_SR_M","High_SR_A","High_SR_R","High_SE_B","High_SE_M","High_SE_A","High_SE_R","High_ED_B","High_ED_M","High_ED_A","High_ED_R","High_CS_B","High_CS_M","High_CS_A","High_CS_R","Low_HFP","High_CaS","High_VCaS","High_ICaS","High_BII","Low_BTAC","Low_FCC","Low_BCrop","Low_Crop","Low_Pasture","Biodiversity","Wilderness","ClimateStability","LandUseStability","ClimateProtection","Size"
"78",571,"Bahir Dar - Lake Tana","KBA",NA,NA,3,0.0299373852577998,0.462750714162088,0.286274520268743,0.11199998407552,0.125000031449998,0.100300902708124,0.0277567386945868,0.15671501224336,0.0382938238325537,0.189314132730656,0.0909857277328553,0.131332586212073,0.0266248944633262,0.257459654586485,0.171291885087333,0.370363325123612,0.901472639113704,0.482768445572172,0.161825933200495,0.161797894254882,0.113911717494819,0.89364995601595,0.669720516380716,0.623257532178493,0.000548722573848082,0.352851433648872,0.448132511802078,0.185797408650634,0.584235536793197,0.523234977968325,0.68391256877575,0.152515840837964,0.23960420286751
"90",289,"Bale Mountains","IUCN",1,"II",3,0.00972963363046054,0.474212036148583,0.392156865178777,0.19199997999232,0.237500009435,0.119358074222668,0.288037424816217,1,0.12510901450884,0.23297364959466,0.346599547937566,0.182057054111708,0.0555297527061945,0.205422713782244,0.190381871013449,0.0756889873565818,0.709146130732218,0.382155417455825,0.321516669267838,0.321526885279762,0.229765404210356,0.897392173397657,0.329458102931475,0.363712748380535,0.0467869889805623,0.288714747722627,0.580054285151051,0.410374344155321,0.876398657583657,0.720365076332124,0.62543316116843,0.304245918589516,0.105102290442738
"91",488,"Bamingui-Bangoran","IUCN",1,"II",3,0.118781867212345,0.426934098881586,0.380392167084198,0.22400001919104,0.481250014152499,0.0240722166499499,0.00249498774782802,0.00318327368619326,0.00392452231824308,0.110204600392724,0.0411910806508772,0.0192042086759295,0.00877851977964841,0.126693523928249,0.0713642921711989,0.0743430562135422,0.308540251771794,0.0884856287066409,0.254200877057934,0.25421315330802,0.0187921043885108,0.392115824427105,0.594027608572073,0.458124270485813,0,0.135902537202398,0.54749984955791,0.183227759821531,0.563498162858937,0.975831887456083,0.744498305265897,0.183773724116446,0.499515455272104
"96",629,"Bangweulu Swamps","KBA",NA,NA,3,0.138271559064936,0.568767910682576,0.501960789911188,0.42400000898304,0.3312500015725,0.0401203610832498,0.00940075740699488,0.00934262572989263,0.00876080234678506,0.207903903337848,0.0846304945562671,0.0440690483582665,0.00814940470934272,0.20113280796721,0.16038909319508,0.258365712800685,0.569886802867705,0.282441779163208,0.204480361380965,0.204441574233968,0.0167790857749219,0.781595216789403,0.598114495994297,0.530189664218931,4.89768908889197e-08,0.136818495950388,0.567331807268521,0.243889161938005,0.689293082680779,0.748704014232659,0.733857250718952,0.148390495427467,0.532656480037625
"101",625,"Barotse Floodplains","KBA",NA,NA,3,0.0684245508275021,0.540114612795137,0.458823535982699,0.37600000122496,0.387500022014999,0.0267469073888332,0.00552461572733348,0.0721416462610661,0.166336319670182,0.16878225161195,0.0689443578335683,0.041718057086243,0.0438047188494376,0.258780454179553,0.23733885492418,0.318524918101453,0.482777444352888,0.295012306781304,0.185204904421128,0.185187393916509,0.0369900519045604,0.644329596740458,0.603701187009021,0.497898649535746,0,0.141468261272543,0.585572251268413,0.257859488520965,0.587163037511431,0.733467795167812,0.722117523969434,0.142004869038701,0.385457420377041
"102",645,"Barr al Hikman","KBA",NA,NA,3,0.01570431203507,0,0.011764698094579,0,0.0812500015724999,0.0297559344700769,0.00686121630652706,0.023168204935016,0.492587013398874,0.038192998131788,0.000229898619381694,0.000454546117350221,0.0658916010449972,0.715851059015158,0.497127964088662,0.353211435985546,0.836992973517623,0.230749278211855,0,0,7.98492347050306e-06,0.725485478208563,0.592532927620622,0.468806978056549,0.00136500408866341,0.136757472809177,0.552472012779958,0.0678180673345329,0.690058177132177,0.384621416026884,0.740809675665553,0,0.152905436859395
"105",478,"Bassin de la Lufira","IUCN",1,"II",3,0.514225773588417,0.633237823850518,0.607843134821223,0.54400000285824,0.718749960687502,0.111668338348378,0.0407663176654043,0.299303070258052,0.0898279552842305,0.215080354686124,0.0914322931104612,0.131639991628098,0.0765543963041484,0.199516279461088,0.137731339287557,0.494721929660939,0.385125562237466,0.269265462895527,0.32354941576687,0.323534922013211,0.0332889372538728,0.772032458186937,0.595491353954864,0.523575630330949,6.57560109156792e-06,0.136724643966676,0.551015714521262,0.400267024570217,0.693391286187713,0.743853648790909,0.742270107746943,0.237165595446896,0.83812190109948
"115",1003,"Bidia - Bezavona Classified Forest","KBA",NA,NA,3,0.0179223145174366,0.153295119629892,0.164705876755479,0.62399999877504,0.356249982702501,0.655633567368773,0.349521051459122,0.299303070258052,0.276143661301831,0.820745072824857,0.892136882688586,0.496966461606992,0.374471525235494,0.155927319002644,0.320674067124213,0.39387382023124,0.4814923273178,0.366133104839174,0.446441485692914,0.446452701590337,0.133850897788083,0.844880676601237,0.823739274299395,0.278737059080437,0.0108672011557095,0.226047271504794,1,0.625421827612571,0.527623658707022,0.611309165356671,0.460617347551277,0.357905847437403,0.168556337277777
"124",576,"Bogol Manyo - Dolo","KBA",NA,NA,3,0.0346715140879912,0.320916902361097,0.203921571547866,0.0559999665177592,0.32500000629,0.100635239050485,0.110269547783471,0.0178941420229798,0.0660429715373028,0.20076024419963,0.0574420471792455,0.00978853881798397,0.0516732357675391,0.274767524364523,0.233755840966481,0.234350872586025,0.621139774926574,0.300690225001024,0.211723169290199,0.211736053847384,0.0869844873482449,0.623691956237423,0.609949539629466,0.655053674756011,0.0146572415779701,0.16253742846124,0.472018285985887,0.158940159435817,0.565764935632844,0.613886665105138,0.762033113607154,0.177930583100009,0.262853253512563
"127",240,"Boma","IUCN",1,"II",3,0.2239620773989,0.520057295779374,0.498039210088812,0.183999970192639,0.356249982702501,0.0464727515880976,0.0152372466028069,0.00376718779431155,0.0280662808213748,0.127943386073554,0.0560216127446493,0.0128935900160025,0.0152653804308437,0.191084855108383,0.13377358309231,0.465183140319093,0.523292430222321,0.32002110270842,0.134432719197311,0.134449686510494,0.0189608195264226,0.380425322731247,0.606584581434862,0.789900387356704,0.00181395892181184,0.152131616252327,0.697804038102575,0.199600193032374,0.395420393133514,0.546654366175034,0.658157693905345,0.100335242187054,0.641533122088218
"128",243,"Boma Extension","IUCN",1,"II",3,0.0414246654036782,0.439828070189099,0.423529421012687,0.15199998203392,0.287500034594998,0.0361083249749248,0.00846513700155937,0.00367300809945376,0.0254102909696345,0.125526097184227,0.0549456334131991,0.0156964491515824,0.0166462459055075,0.200207482118455,0.14358490644377,0.290725658945554,0.542485798334679,0.262842074579833,0.149037412264271,0.149051729887687,0.0203775682726472,0.3787779242441,0.571168264618134,0.800728870335355,0.0094939889029249,0.154466580211496,0.667306492167695,0.167101789578974,0.455183282285544,0.584648395241564,0.668662625278631,0.111010150512633,0.292668969972204
"129",556,"Bombo-Lumene Game Reserve","KBA",NA,NA,3,0.022552949620426,0.479942690063033,0.364705889167243,0.231999977950719,0.606249982702501,0.082246740220662,0.00507908220093562,0.00802411000188359,0.0131213827003885,0.214084409448815,0.068771742798984,0.0334722932060095,0.0187959742036741,0.726639976350267,0.731754987158725,0.696600442459104,0.272464355897936,0.340310133298317,0.154395378093118,0.154400333506853,0.00795109115601577,0.623869653358343,0.453619686242862,0.319675533507597,0,0.141770414882185,0.580260272208454,0.230654626517933,0.64257308223421,0.283913397727531,0.724686924138007,0.110410615333119,0.198376264196918
"130",162,"Bomu","IUCN",1,"Ib",3,0.0617764401996432,0.497134665963978,0.505882349047289,0.352000022865921,0.681249988992501,0.0437980608492143,0.00801960347516151,0.00653607082313053,0.00935542694045826,0.149100664054413,0.0843803282640229,0.0290976900074541,0.0138660931057488,0.757871000635107,0.87911687056492,0.85876423658053,0.364605767578059,0.129500569331425,0.559231015805125,0.559201943293683,0.219804613273789,0.732017486170635,0.646517790489949,0.201090369448407,0,0.130088516848324,0.546382823596131,0.260697060551922,0.725408020455098,0.0681383109658375,0.748053046194289,0.466487667089082,0.365605092543266
"132",999,"Boni and Dodori National Reserves","KBA",NA,NA,3,0.00762978118984723,0.371060166585319,0.337254913155709,0.15199998203392,0.3312500015725,0.160815780675359,0.0541323234573402,0.0106234695799586,0.0672322207246492,0.269931060611329,0.159270723861804,0.045713672520687,0.051177656601472,0.40795708375579,0.291146514896364,0.422943340777134,0.788891834803902,0.260560410681948,0.305829933502331,0.305830357612154,0.0464838650872184,0.497925071701506,0.554404712885512,0.873098961073817,0.000346466154066061,0.147384785417925,0.540699139533305,0.21692667684463,0.545990993712856,0.298847722139776,0.741919581647736,0.229416843003551,0.0858642947692133
"137",489,"Bouba Ndjida","IUCN",1,"II",3,0.00736758868362564,0.389684805964877,0.325490194374856,0.20799999959168,0.387500022014999,0.0297559344700769,0.00164847404767209,0.00252401582218874,0.00210100689764529,0.103332500389188,0.0362814112259354,0.0192887310690568,0.00914554029311902,0.0792364869314096,0.0323887781078941,0.0855385183871767,0.212007242718489,0.31809018580743,0.159365424947261,0.159378798832515,0.0114124771572114,0.651544461303742,0.680692328782719,0.350425338385669,0.0433184727771929,0.155602868363647,0.545974911059306,0.158278588219117,0.5261475570902,0.965210587126854,0.712959811600949,0.115085113772719,0.0833547185349432
"138",173,"Boucle de la Pendjari","IUCN",1,"II",3,0.0160947540782632,0.371060166585319,0.364705889167243,0.231999977950719,0.3312500015725,0.00534938147776663,0.00565827578525284,0.00493501601054813,0.00451914691191628,0.0903399928194022,0.0500841835556612,0.0216823750842834,0.0101701028775887,0.114385798663252,0.0515908839913152,0.150821426991143,0.161335033163246,0.310067274363685,0.116742885029938,0.116759630627472,0.00630857955214548,0.64254497759175,0.696080151246905,0.61629727060517,0,0.144022055930917,0.54598034646925,0.155557646616175,0.515394334543451,0.92863482297902,0.741113340766472,0.0835919296114908,0.155732590027203
"139",588,"Boucle du Baoulé","KBA",NA,NA,3,0.0296666929695265,0.286532950559207,0.180392154672434,0.13600001347456,0.25,0.00167168171180207,0.00414346179550011,0.00261819551704652,0.0112185840006343,0.0723153706937495,0.0304744994924044,0.0123442541522617,0.0100679289110607,0.237882273188525,0.246550027173403,0.416723678419963,0.149783644040391,0.287689396658868,0.202807332727154,0.202820807835656,0.0136583321185519,0.573842652538621,0.69464842084856,0.723430084444027,0.000929653947428568,0.287660341690096,0.5820948022418,0.0971147006219084,0.485894839818209,0.674079721664809,0.64844636424079,0.14615447562151,0.238207126070408
"140",482,"Boumba Bek","IUCN",1,"II",3,0.0104235980206543,0.424068757766767,0.521568626964245,0.520000024499201,0.5687500110075,0.106987629555333,0.0226331031410114,0.109813524204182,0.0194640450329026,0.295461513877518,0.157990326789903,0.109613406580127,0.0292711668894565,0.459074657528223,0.386337185735146,0.284937203569155,0.276439176357577,0.140175972472468,0.989715672970097,0.989728309465129,0.842653010203831,0.848485379905856,0.601084295698852,0.226792319524819,0,0.136617118595614,0.545857215174691,0.320468142109897,0.824780267476019,0.561019326877296,0.744974277838715,0.983739808082095,0.111147729951034
"143",561,"Bozoum","KBA",NA,NA,3,0.0242810365150777,0.34240686869788,0.333333333333333,0.2399999877504,0.5687500110075,0.0254095620193915,0.00209400757406995,0.00404972687888491,0.0055101879013716,0.100914392431649,0.0515360290185827,0.0308193737313094,0.0176183996030984,0.136306731154695,0.131254264083148,1,0.32104076094266,0.270922998357124,0.293929467776737,0.293939939364861,0.000173635086446668,0.80077989549466,0.590474423224463,0.494896154104244,0,0.134088088588792,0.550011323521059,0.182850603129351,0.714489036615495,0.639802627388122,0.744140820345838,0.20498059871138,0.208651851462093
"153",615,"Burigi - Biharamulo Game Reserves","KBA",NA,NA,3,0.0280052969342802,0.59598853093381,0.572549019851211,0.26400001714944,0.381250026732499,0.0792377131394183,0.0189797282245489,0.063288754944434,0.0172441132165226,0.243442120648166,0.102190188473516,0.0280680137400333,0.00775485481815866,0.425397729917299,0.372173679272641,0.544878781759136,0.572693877419987,0.463180674896931,0.235790017903786,0.235726368564273,0.0642934182763872,0.937462613705799,0.63710403768463,0.598893742729876,0.0238805878097607,0.802771578947936,0.428767363788878,0.259936568471626,0.647329295331847,0.467993351061915,0.451126617919386,0.186772840246945,0.229456962039163
"158",491,"Campo-Ma'an","IUCN",1,"II",3,0.0134494793511628,0.47851002658442,0.545098043839677,0.70399999469184,0.662500003145,0.0929455031761952,0.0245934506571619,0.0663025051798832,0.123523348925712,0.299029695965755,0.189027180965427,0.370472444778851,0.14147550944174,0.373015935150054,0.393997442436473,0.89191981956716,0.0826504145444436,0.319071723979233,0.837765708602821,0.837769168048618,0.513332339259067,0.897335648384678,0.633988313642396,0.688232961315362,0.0189503835071953,0.14670483385573,0.557524973156832,0.416519949285699,0.717704370293264,0.469377156131151,0.724097375792692,0.763004977491099,0.135921186553721
"177",1271,"Cedarberg - Koue Bokkeveld complex","KBA",NA,NA,3,0.0736625274657822,0.265042970064831,0.26274510339331,0.17600001143296,0.475000018869999,0.18522233366767,0.11873468478503,0.502731211150876,0.310631887734877,0.290569449277048,0.204580017576195,0.159498019752916,0.284718294737915,0.647775757961516,0.533745099307741,0.537665988774565,0.447070174150148,0.397938031418818,0.183499731723393,0.183504906207724,0.0261906492726706,0.158088656641191,0.611150488321318,0.482206549676123,0.00285245040454912,0.136412588451525,0.519517860563413,0.361859622546432,0.195120168663128,0.458173000491342,0.757124955745242,0.137059462060928,0.400058382065953
"178",606,"Ceel Hammure","KBA",NA,NA,3,0.0120541282090497,0.108882523477714,0.0784313688985006,0.0319999881587197,0.0437500298774985,0.126713473754597,0.0259300512363555,0.036541721604822,0.0585110600174423,0.110277760543464,0.0224429519395712,0.0118087927093924,0.042116833829289,0.469363376084169,0.335379343351886,0.14581307240422,0.806937438748787,0.265703191291408,0.184731821744627,0.184752201927696,0.0126680711396271,0.64459275007058,0.592662041001489,0.701043028771799,0,0.137040068389763,0.545962071508257,0.0615771909717095,0.613849241842195,0.456190971934824,0.744703580752165,0.133209963361752,0.124801512201023
"182",67,"Central Kalahari","IUCN",1,"Ib",3,0.621451610080159,0.338108878262042,0.227450988423299,0.103999974275839,0.281249976412501,0.0210631895687061,0.00619291601693027,0.00340930495385195,0.0202172361848886,0.0760583260572624,0.0391602457613531,0.00779000882505633,0.0214497403310505,0.555157396954963,0.436944409261069,0.422825201555904,0.342538609943632,0.0340295381296851,0.0606723448532459,0.0606963200169962,0.000587091157984949,0.322704752041788,0.592684268569552,0.426980835133152,0,0.136930044235414,0.546228500752223,0.114668769935934,0.5545538043319,0.570461772392009,0.744623364930753,0.0425092463826083,0.883926677922197
"192",1242,"Cestos - Senkwen","KBA",NA,NA,3,0.0244206979694889,0.405444118387209,0.41568628205421,0.352000022865921,0.387500022014999,0.107656302240053,0.0447761194029851,0.0348464870973818,0.0200190279869975,0.277339107918627,0.174373826347169,0.118692519365463,0.0199197326307608,0.340671664440612,0.487529069844861,0.580913490086666,0.234089588202758,0.289020482955748,0.690034981053688,0.689848145840607,0.259825430875786,0.93102903602211,0.943286111620748,0.461403460967164,0.00288419468568083,0.144671700034539,0.694007344338756,0.25807440385094,0.556348700260657,0.629356648057961,0.663382001995868,0.571576134712329,0.209464139712539
"193",1245,"Cestos Gbi","KBA",NA,NA,3,0.0202556839150981,0.445558738261143,0.494117650952711,0.40799998938368,0.4187499984275,0.421598127716483,0.0630429939852974,0.0478432849877566,0.0226750178387378,0.344602013927004,0.212979557126891,0.141112982238306,0.0242751827427327,0.27635497598885,0.422429467881737,0.418702186777863,0.205086522841184,0.292623467504864,0.750822544049364,0.750835220693549,0.341177082421642,0.947376622587334,0.856222443685327,0.634783177285645,0.0086215653594795,0.16561205628668,0.649322098774671,0.339271782754905,0.621933804772199,0.640088878983305,0.672617557582242,0.64238304987306,0.184027061561901
"195",1346,"Chad Basin National Park: Chingurmi - Duguma Sect","KBA",NA,NA,3,0.0554859820384888,0.368194839628094,0.247058825476355,0.11199998407552,0.25,0.0133734536944166,0.0089997772332368,0.00120550009417969,0.00241814001427099,0.0817377800447306,0.0485449638122849,0.00402171260043877,0.0036843490814236,0.419313831436986,0.506870424149732,0.499718026198384,0.402531466183702,0.492151169681855,0.189985470579398,0.189853733695768,0.0505123936908673,0.745672672722335,0.630973931859236,0.60353089692606,0.030894123934027,0.254420327153703,0.489842379723991,0.114087688078306,0.506293360859743,0.493558079000826,0.697440002266919,0.150011619812989,0.345246779799464
"205",66,"Chobe","IUCN",1,"Ib",3,0.110222764349519,0.555873925217469,0.458823535982699,0.37600000122496,0.443749979557501,0.0561685055165497,0.00597014925373134,0.0689395366359013,0.014152065329422,0.174336652695394,0.0689153103007646,0.0481183831180221,0.0171848103683833,0.52068934087897,0.424006072761838,0.497403621733175,0.332182002540459,0.101631272561208,0.154006973412829,0.154013616354124,0.0478348935330095,0.297487834939087,0.699679628261352,0.823676615821332,0,0.141675201209898,0.546282615180044,0.249790151979141,0.423253834745277,0.374418577908242,0.742161952078669,0.124043341227834,0.483445743555255
"215",516,"Cliff of Bandiagara (Land of the Dogons)","WHS",1,"Not Applicable",3,0.022065416764338,0.332378224347592,0.196078432589389,0.1199999938752,0.218750023587499,0.0187228351721832,0.0150144798396079,0.00278771896779054,0.00364703084119559,0.0855061537065672,0.042156157507641,0.0104157616323929,0.00672180953508735,0.172255181234904,0.176767875853443,0.296752527668806,0.200883603910637,0.450641103303899,0.0439587448090327,0.0439801366692552,0.000524569670508831,0.704788144655335,0.687073148289669,0.532223949792732,0,0.306292012877517,0.6542337470527,0.103550787319922,0.469841000961385,0.860010544725941,0.602369432952954,0.0308343086027442,0.195399169784892
"219",437,"Comoe National Park","IUCN",1,"II",3,0.122497019701133,0.501432656399816,0.509803928869666,0.271999975909119,0.449999974840001,0.0407890337679706,0.0113165515705057,0.00853268035411565,0.0783318798065488,0.174654663819146,0.0900218523994516,0.0295954045269639,0.0359655907000776,0.183048502330119,0.160886955651308,0.506620296498414,0.285086610801148,0.301575928771597,0.20863894003557,0.208652570949167,0.00554317258937817,0.625213203057463,0.594441803541939,0.424475986171897,3.86373250345922e-10,0.137186407535372,0.549193300744256,0.239640371233648,0.576372860706316,0.772916132146836,0.742971319648883,0.147391331118672,0.506181313733602
"222",565,"Conkouati National Park","KBA",NA,NA,3,0.0198819464608779,0.502865319878429,0.337254913155709,0.45599999714176,0.4937500047175,0.0665329321297225,0.0139006460236133,0.0161989075155397,0.011733925315151,0.279186166565711,0.102111083235263,0.130051561938252,0.0202190611091458,0.58871063722154,0.601661027337182,0.598316786910926,0.367482124998437,0.176764285896392,0.64703877435837,0.646802438961286,0.686665049295784,0.687626978492927,0.562353164127698,0.479054703909214,0.0945571890457197,0.136247735143933,0.545315379700651,0.266539700311958,0.720486523869938,0.463442330738629,0.696945863715571,0.690373333469279,0.181612642919524
"234",224,"Cross River","IUCN",1,"II",3,0.0218765569246053,0.666189112173796,0.56862746071511,0.7600000122496,0.774999981130001,0.260113674356403,0.0741813321452439,0.149745714823884,0.0553397288511853,0.526569478068518,0.254706565078182,0.411977690059322,0.0790678068796205,0.11587223862122,0.176746013178578,0.172052287997715,0.12484842831775,0.419023505292008,0.652814612395768,0.65278999061282,0.249870209881778,0.987359221090467,0.673393274961412,0.57189548017027,0.0651304671814924,0.221836835790808,0.522898167686715,0.521112101152993,0.685287005409034,0.919703591280173,0.679638906009378,0.542213457704107,0.194236305372777
"236",551,"Cuelei","KBA",NA,NA,3,0.010719378697546,0.315186248446647,0.243137266340254,0.26400001714944,0.17499999371,0.0117017719826145,0.0109155713967476,0.00623469579958561,0.00773011971775152,0.0968446823305302,0.0563587525500393,0.0229371541910045,0.0105314110530227,0.262235904428566,0.198013234797679,0.305228501557305,0.447239234353569,0.179563170736769,0.22576524366202,0.22577907381041,0.00948836944828455,0.458735953831943,0.447100633310497,0.755456998154523,0,0.176660995139583,0.546785788625951,0.123474324105365,0.643974250350327,0.601085515592649,0.723960647529915,0.160706607985761,0.113680598937114
"245",603,"Daalo","KBA",NA,NA,3,0.00667984176273899,0.140401148322378,0.0470588337508651,0.0239999783590395,0.0500000251599987,0.344700768973587,0.0229895299621297,0.0161235637596534,0.0438436533735035,0.203451741275449,0.0234887065645373,0.00353310647587094,0.0344253745971991,0.781370704584458,0.533587996827977,0.123746276974689,0.990926891873975,0.191652609042056,0.22701760681688,0.227033593825604,0.158157549822922,0.352711594704503,0.562566694749121,0.576834507711474,0,0.136944721938715,0.545974911059306,0.0919370764816139,0.490486373410787,0.312915018983113,0.74474589624696,0.213404418484107,0.0766495879375773
"256",1278,"Daraina - Loky - Manambato NPA","KBA",NA,NA,3,0.013213795527103,0.143266475279604,0.12156862282699,0.1199999938752,0.393750017297499,0.592109662320294,1,0.59879449990582,0.813684293982399,0.778118238523183,0.667802831554764,0.331831255589645,0.672522513151007,0.370307280840477,0.257448038500937,0.306965029428884,1,0.363136157805472,0.203273109461331,0.20320649159991,0.00926816229407625,0.647917528583637,0.596096271146745,0.332906752267638,0.0142898695473302,0.219639653809834,0.661933940385738,0.716554311400489,0.549753053304531,0.45380312781708,0.635532926645829,0.144920932234415,0.13407740129199
