"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Large_size","Hig_SR_B","High_SR_M","High_SR_A","High_SR_R","High_SE_B","High_SE_M","High_SE_A","High_SE_R","High_ED_B","High_ED_M","High_ED_A","High_ED_R","High_CS_B","High_CS_M","High_CS_A","High_CS_R","Low_HFP","High_CaS","High_VCaS","High_ICaS","High_BII","Low_BTAC","Low_FCC","Low_BCrop","Low_Crop","Low_Pasture","Biodiversity","Wilderness","ClimateStability","LandUseStability","ClimateProtection","Size"
"152",791,"Bundarra-Barraba","KBA",NA,NA,1,0.08846288496686,0.597765359581692,0.41739134463327,0.548387156524456,0.538461568236688,0.0351984593987376,0.0320939069073144,0.0329932072808539,0.014444386504667,0.162452959144281,0.182503358990987,0.160269970451679,0.0692931606539919,0.204091040992565,0.430729079753628,0.231131495489166,0.0749677833006479,0.346200534161576,0.318929783207036,0.319639680052601,0.300993809967927,0.191960091466229,0.165737668802676,0.479589293184038,7.81069219791615e-09,0.240621805697124,0.490240532789282,0.245596254398384,0.509635235333795,0.790344204023539,0.827477677472084,0.334134886781947,0.322143171091533
"164",395,"Cape Arid","IUCN",1,"II",1,0.0570813079370072,0.276536289409444,0.147826094534972,0.145161263766909,0.318681328403816,0.0278164116828929,0.0585561134482291,0.0738671449995589,0.0154873024977838,0.104882452914903,0.0712876580570121,0.0871236151717941,0.0495912976002437,0.625018083850947,0.540198771249635,0.411084386677284,0.493908668420924,0.163789633493271,0.246442910975396,0.246343268253875,0.0637588379917302,0.169358868849024,0.041924345881188,0.217392218962453,0,0.284757315080079,0.721993210303764,0.0633358003473253,0.648823065195208,0.398137794477894,0.724777588146583,0.197922919740559,0.238800460078475
"169",378,"Carnarvon","IUCN",1,"II",1,0.0668472525446624,0.491620091530508,0.426086975667297,0.274193578262228,0.565934077479532,0.0125173852573018,0.0126882887773104,0.00417561090363749,0.00943838973770663,0.0689586194781481,0.116440715902602,0.0354559026745923,0.0248569160920161,0.22825645997129,0.317348391412575,0.239309714431946,0.101874345840789,0.180320043422158,0.27989969696881,0.28053996901454,0.14155859215358,0.169218139471362,0.066592410113741,0.32081748007946,0,0.279586793811617,0.435216721331341,0.149096632578578,0.628535874067986,0.900276333446692,0.833455618967993,0.249650146176899,0.266983192520299
"183",777,"Central NSW Mallee","KBA",NA,NA,1,0.0470168297275819,0.463687127706688,0.234782634223062,0.209677472466183,0.439560424369037,0.0120894404621804,0.00346044239381191,0.0144676096097862,0.00204411534650884,0.0714607094180727,0.0346513146308098,0.0406330920765097,0.00730625835172959,0.753998347084625,0.788266822533345,0.573039248559755,0.205838138746912,0.30383836522217,0.211477077978131,0.211997773947959,0.0881520392351077,0.127692282003097,0.140536023837237,0.364914896389339,2.15603535897989e-06,0.378238663733195,0.520772452154662,0.0835668480392364,0.511252747678994,0.319566360358834,0.764883059829774,0.181948782188447,0.207093230752412
"218",402,"Collier Range","IUCN",1,"II",1,0.039921457884513,0.234636857475391,0.25217394216068,0.112903262320501,0.571428579328101,0.000427944795121428,0.0121794001899851,0.00255829682124269,0.0104813057308234,0.0174513803038643,0.0632913957616197,0.00564301015831923,0.039609317621085,0.454670582280147,0.557746262141603,0.594154727363601,0.296126476241846,0.136019283061767,0.00535260421948555,0.00551532185123809,0,0.0236515588324374,0.0658961668105482,0.318757238037306,0,0.266598976761071,0.570855293063015,0.0563733539284855,0.579181410144833,0.507629000885949,0.787798557823552,0.0038649374136576,0.182824561982338
"223",803,"Cooloola and Fraser Coast","KBA",NA,NA,1,0.033141727343427,0.656424580851378,0.530434823293005,0.661290315941727,0.587912084873807,0.0598052851182197,0.049396118876374,0.0471079483635722,0.0428117015174428,0.280349811317949,0.132191845492055,0.324287243922807,0.293178701199977,0.422824048279521,0.670898852793013,0.523062681776818,0.387999199170343,0.414337821854788,0.371869301784386,0.372558493284084,0.0188767242705646,0.667201057366897,0.0719522742405928,0.145089247963877,0.0428837802170725,0.365139809617187,0.699747724149765,0.358209121467265,0.755446268998253,0.382992297070028,0.687172337906017,0.271452361343762,0.157901711696527
"233",369,"Credo","IUCN",1,"II",1,0.0262912683819164,0.26256982129921,0.200000018347826,0.12903221159209,0.538461568236688,0.0167968332085161,0.00827792102049125,0.008145381833152,0.0051728633258591,0.0436569243209441,0.0310910554816214,0.0117861547198811,0.0235757428439723,0.631812871655007,0.754630346446509,0.775978238903047,0.390311666372921,0.131510297143003,0.0444782100960367,0.0447035055890563,0.00110479637151547,0.167745225369593,0.0662071934307764,0.201847664916149,0,0.29531417828951,0.72240119657605,0.0506755224757381,0.651955442983889,0.202386514583995,0.720695894523679,0.0321084000871382,0.130721041623307
"242",385,"Currawinya","IUCN",1,"II",1,0.0842643360574753,0.371508382972442,0.200000018347826,0.241935473912591,0.340659335798092,0.00417246175243394,0,0.00511659364248537,0,0.0399461870037579,0.0293792331817592,0.0220338269777483,7.88937798212146e-05,0.564828244651906,0.721393651822065,0.397190941081595,0.226824045050464,0.257196755165189,0.0181034696038707,0.0182804140407786,0.000362532887640907,0.0714687330855077,0.0658946929861652,0.263649705854491,0,0.268336934470497,0.519576525798572,0.0476169573469371,0.543180608085953,0.486063868615748,0.80624025251087,0.0130680498882008,0.312104297428406
"252",128,"Danggali","IUCN",1,"Ib",1,0.02687899675673,0.460893834084641,0.25217394216068,0.112903262320501,0.478021992605724,0.0421525623194608,0.0109580675804044,0.0097626959155468,0.00373363925535798,0.0790158226089359,0.0926369822895057,0.0169680521538601,0.0261634324541853,0.482052470097708,0.536754493845202,0.525721502581148,0.272139467723976,0.208965840346456,0.0313676759012604,0.0315627715936537,0.000825106604030442,0.129828471611708,0.0663988025527597,0.367348903331327,0,0.292344910554914,0.721612193948776,0.0902111931332344,0.595242520396908,0.513754575460571,0.722094920401305,0.0226732519858846,0.133139823341686
"274",386,"Diamantina","IUCN",1,"II",1,0.152844658955266,0.329608923435036,0.25217394216068,0.161290315941727,0.450549428066175,0.0203273777682679,0.0173022119690596,0.00202899403064075,0.00860405694321322,0.033476743549836,0.0469481040420632,0.0120347025469127,0.0579128473679623,0.342650779609042,0.443364839572025,0.389892067298777,0.185324068792811,0.116010460348184,0.00730028125046977,0.00746193151037782,4.20949545289656e-07,0.0690289278227279,0.0659148720658391,0.42903108599682,0,0.266598976762448,0.677340879144774,0.0653254420030223,0.611260467735628,0.655740983122238,0.74815902256395,0.00525000400077448,0.44763777992231
"275",811,"Diamantina Floodplain","KBA",NA,NA,1,0.0871483363909518,0.296089372367123,0.243478265257089,0.177419368116546,0.428571420671899,0.00353054455975179,0.025987243859411,0.00201429117534625,0.00188767794754133,0.0277299575604807,0.0655061511517845,0.0121255961234382,0.00811060291730506,0.428169067639153,0.526452752742114,0.399216737336606,0.148623245742434,0.145252328760797,0.0115210086206204,0.0116874045466775,0,0.154088161728864,0.0658946929861652,0.343010689794979,0,0.266598976762451,0.697866652815214,0.052464574777655,0.638662711655486,0.649186829653923,0.740518250145184,0.00825355857025451,0.31903169826434
"289",400,"Drysdale River","IUCN",1,"II",1,0.127078395139179,0.405027934040354,0.400000036695652,0.37096778840791,0.664835166050477,0.0233229913341179,0.0412539014791695,0.0196136089628606,0.0534494446472337,0.108849248170359,0.14023260898825,0.0892167749488868,0.231617742759224,0.0706039916670606,0.068761018708244,0.108310234588809,0.125709827700889,0.0533023907703786,0.0438891525076424,0.0441094762074696,0.00033312334665556,0.225951571070935,0.0658946929861652,0.897335469098885,0,0.266672422666772,0.704241246562093,0.214301024943779,0.719054020679633,0.776304779747228,0.738117950682029,0.031413232951328,0.40279436928102
"294",43,"Dundas","IUCN",1,"Ia",1,0.264367499215419,0.276536289409444,0.156521771438563,0.12903221159209,0.505494501848569,0.0175457365999786,0.0242909485683268,0.0526950333754815,0.013505762110862,0.0533641657350259,0.0660054497915567,0.0357417734892137,0.0371667635844501,0.567569749402951,0.402065270750652,0.537245758588889,0.219548377240182,0.0677633757794303,0.248338586194227,0.248918807579357,0.0710414551723396,0.113759081514624,0.0747607617781141,0.272531010333474,0,0.302104615853341,0.723170480221736,0.0621868370633671,0.652547880207842,0.562289710066541,0.717881768720742,0.202102909896166,0.59340625702268
"325",19,"Enarotali","IUCN",1,"Ia",1,0.0586701253103618,0.958100540462595,0.730434795771266,0.596774210145682,0.461538487060018,0.222210334866802,0.44022255394219,0.388361219748875,0.0937060019815404,0.993024637291709,0.659693127843419,0.937954109366381,0.329601674576886,0.594745801782204,0.588540041276862,0.435129662496607,0.698350155081397,0.294323198570634,0.844995426582811,0.846625822709436,0.548119009295607,0.834959893402923,0.072112993786584,0.195584118679463,2.63778684944792e-05,0.277523444935793,0.925933512613461,0.763649331245969,0.896592060955844,0.290346623607746,0.651543289994989,0.796514060360641,0.243547078110293
"353",163,"Fiordland National Park","IUCN",1,"II",1,0.462163919091069,0.0139664681102336,0.00869567690359153,0,0.0109890036971377,0.817053600085589,0.250576740398969,NA,1,0.409439124317291,0.0214083425820094,NA,0.0759522407951304,0.137062983254812,0.497408006623387,0.0856124955203222,1,0.121862563680217,0.428009240041377,0.428707000963984,0.368290378217046,0.2149838990564,0.0635290408918856,1,0.00146894716765663,0.272892774529204,0.70080653024876,0.289207008228478,0.681186717497101,0.196761753279475,0.73653417124465,0.435646496286447,0.75727857810187
"354",399,"Fitzgerald River","IUCN",1,"II",1,0.064090853292666,0.349162006392715,0.234782634223062,0.274193578262228,0.318681328403816,0.0846260832352626,0.18136789252273,0.101361484400271,0.0312353339938468,0.211676821535601,0.21054146559047,0.162674141653476,0.076285972238139,0.312573121600103,0.411173385371892,0.463837361607741,0.456206339598574,0.309530200569758,0.315345783698006,0.315995109619553,0.156595294533529,0.167247158125564,0.0803163060140731,0.0319378515449054,0,0.547324299416707,0.682082050236947,0.174123553532205,0.557423809094081,0.459535094793794,0.641893380794724,0.280212069182546,0.259261760608695
"359",391,"Franklin-Gordon Wild Rivers","IUCN",1,"II",1,0.13260107765872,0.189944131919291,0.226086957319471,0.12903221159209,0.0274725092428443,0.195463785171713,0.120640521101913,0.18987267327315,0.117693069823226,0.272395959761189,0.153882296353268,0.0843077056372812,0.0488780986873697,0.245205405683047,0.252441176751147,0.266819895597214,0.923941540990928,0.0847033652627843,0.868419005962499,0.869901757983042,0.944753001178506,0.337748134797177,0.0668820171900829,0.330044579389472,0,0.266598976762159,0.719576862596604,0.112153717259326,0.758023582544055,0.584371688182801,0.732436568316065,0.954175811553034,0.412914862256649
"369",355,"Garig Gunak Barlu","IUCN",1,"II",1,0.0363181607489035,0.402234640418308,0.434782606701323,0.37096778840791,0.5,0.0411896865304376,0.0738227710679875,0.0118210956567765,0.0252907128330813,0.172927617377926,0.162120700605763,0.0848111247137007,0.0609322537662124,0.236526174501854,0.386311557317057,0.273413621951909,0.447221012804313,0.108413955653716,0.204434393938313,0.204834090577578,0.011928592513987,0.148740095780589,0.0663946818623712,0.956605735485649,0,0.265961898071657,0.722569161014263,0.187564935110871,0.653871193103317,0.367060178038877,0.731559831671672,0.14978941988953,0.169805593045936
"376",40,"Gibson Desert","IUCN",1,"Ia",1,0.697095586451536,0.170391048961612,0.208695649381853,0.0806451579708636,0.527472509242844,0.00353054455975179,0.0048853304383227,0,0.00123064087187777,0.00902681556509255,0.0500754931350854,0.00308525247584179,0.0156632809481054,0.529982348468869,0.702190511203919,0.485347534028108,0.262175961312982,0.0159856723390631,0.00543848367198333,0.00560085158272417,0,0.00503173960405548,0.0658946929861652,0.2433635932667,0,0.266598976762455,0.722532439164253,0.0244060857395249,0.628950895151778,0.447774014058742,0.731336347282525,0.00392589529687401,0.884741804853816
"379",372,"Giralia","IUCN",1,"II",1,0.0389988101443403,0.26256982129921,0.234782634223062,0.161290315941727,0.631868154959064,0.00823793730608751,0.0142488804451079,0.040932749139883,0.0510507378630651,0.0358601914153074,0.0521905218964264,0.0310912794866488,0.252900944259957,0.280139616583079,0.310618421425072,0.319240399494328,0.153966399741081,0.29217370982269,0.0136559789702628,0.013825895958026,3.97826588774266e-06,0.0373593754719487,0.0626641714067255,0.325719086083023,0,0.266598976604065,0.525530169808244,0.114905365171714,0.51086191545968,0.828850767804351,0.804670952423739,0.00977473546150097,0.179538008960129
"380",380,"Girringun","IUCN",1,"II",1,0.0569939385317988,0.703910600029524,0.773913042680529,0.693548420291364,0.829670332100954,0.0927570343425698,0.181707151580947,0.125915252742083,0.0387443291442874,0.40734439906427,0.723581022017042,0.440933013373243,0.304373438383337,0.199086526115303,0.341646236074736,0.143289269785953,0.0453555345587744,0.194737647615787,0.339801623535558,0.340511362904022,0.0472742314438569,0.464846765450515,0.0795973146076457,0.257302795505644,8.92424892178488e-06,0.290601450270336,0.567750528004251,0.570979049097871,0.760157876844074,0.940250066001174,0.780016009644672,0.258750293459578,0.238537516427275
"390",536,"Gondwana Rainforests of Australia","WHS",1,"Not Applicable",1,0.0946547824774607,0.740223444719484,0.652173932986767,1,0.758241752772853,0.0777789665133198,0.0643235174379156,0.192813244332049,0.0650258121708296,0.262624667872845,0.230152018972709,0.517432309819408,0.203555573527983,0.130432972367551,0.344470354415656,0.223788100781133,0.220427684220071,0.364684502804993,0.45762063257904,0.458570098224843,0.124993667743796,0.643982091906188,0.0852223331140844,0.315061035709595,0.427849816736995,0.819687641608485,0.600825956976572,0.499843090820965,0.761906639302623,0.890968981312465,0.411485009753905,0.370274191255661,0.336429027400072
"397",809,"Goyder Lagoon","KBA",NA,NA,1,0.0562490954838346,0.25418994043307,0.217391326285444,0.12903221159209,0.428571420671899,0.013159302449984,0.0293798344415796,0.00176434263533978,0.00147051155029462,0.0340851467472887,0.0635768642844037,0.00847837875881019,0.0140710871957653,0.524877016670217,0.693521397011092,0.439255125688765,0.141062059101826,0.128215263967884,0.0177612059249687,0.0179410414629248,3.2445998980412e-06,0.158280383994553,0.0663179266486939,0.277294111351652,0,0.266598976762455,0.516009667320355,0.0399293336621314,0.648873270778863,0.536937431065982,0.808214984077795,0.0126978681082874,0.236287595764662
"404",379,"Great Sandy","IUCN",1,"II",1,0.0353428847663511,0.656424580851378,0.530434823293005,0.661290315941727,0.587912084873807,0.0598052851182197,0.049396118876374,0.0471079483635722,0.0428117015174428,0.280818174395837,0.132847548930722,0.329419171753165,0.29340579639869,0.418480791021183,0.665271939133118,0.519993266465072,0.380987587171441,0.414737993647712,0.370528722735938,0.371217442114422,0.0188972063669653,0.666825197939353,0.0723052663802848,0.159825927749534,0.0531506152598338,0.36633192111877,0.697048166236295,0.359044514009272,0.754892201412674,0.399020816376652,0.683911632797862,0.270505982902103,0.16619468549047
"407",36,"Great Victoria Desert","IUCN",1,"Ia",1,0.963310940609664,0.134078204271652,0.156521771438563,0.0322581043496372,0.510989003697138,0.00481437894511608,0.00335866467634686,0.00154379980592231,0.00284716066120874,0,0.0318635024193551,0.000567085157218201,0.00664564729701286,0.536898341404564,0.483433647598512,0.241090939841263,0.163199362242612,0.0201299647606311,0.0109135005187479,0.0110845643292852,0,0.00399668645231268,0.0658946929861652,0.231570177374447,0,0.266598976762455,0.722532439164253,2.4454391841152e-05,0.626409134194524,0.656332870352476,0.731336347282525,0.00782312497397845,0.987943030134691
"411",780,"Gregory National Park","KBA",NA,NA,1,0.471329117542911,0.427374283016728,0.408695667729679,0.5,0.769230756469991,0.0208623087621697,0.0207287284570498,0.0304937218807892,0.0151744276998488,0.0653932983769618,0.085765453981173,0.0762117239216361,0.0707837024831808,0.209594913147528,0.326726860326683,0.376420428829844,0.170887282992464,0.0574871408495943,0.0330631229003283,0.0332588172466938,0.000845866200012847,0.233756898516795,0.0658974288945662,0.756590045214407,0,0.266598976761724,0.721424049876182,0.206869423259395,0.720829474361558,0.579839751342655,0.731748948066452,0.0238867439891113,0.763255159905739
"412",1285,"Guadalcanal Watersheds","KBA",NA,NA,1,0.0978606752735576,0.156424580851378,0.191304387313799,0.12903221159209,0.19780217714189,0.973253450304911,0.328267064730628,0.685358896697739,0.12603639776816,NA,0.538727987846869,0.181422891740205,1,1,1,0.721073296325713,0.308022004425349,0.657492689733544,0.529658399736226,0.530582046577845,0.0543094211790609,1,0.0739273779459342,0.240919880074773,2.94579190073076e-10,0.403529420640052,0.723161152002678,0.519567173953938,0.798469767743594,0.0396216057500616,0.680129594752227,0.396364996801501,0.343596993603249
"415",781,"Gulf Plains","KBA",NA,NA,1,0.304802728162158,0.53631284468996,0.304347865973535,0.338709684058273,0.593406586722376,0.0249277843158233,0.00817614330302619,0.0100567530214368,0.0139229285081087,0.0752535413568768,0.0415318392011717,0.0345611047721436,0.029090536438872,0.164888774127913,0.223646071263445,0.157713616037429,0.233970178212604,0.181442443090322,0.0624290531141908,0.0626780318782755,0.00516179356319405,0.181646399926879,0.0659876634441615,0.678930952501883,0,0.264846400268986,0.51907310834696,0.144964319949334,0.634380998047977,0.740959518698411,0.807727011359673,0.0463272439735566,0.633911160540572
"421",360,"Hamelin Station","IUCN",1,"II",1,0.0259242328378717,0.301675959611217,0.156521771438563,0.112903262320501,0.57692308117667,0.00994971648657323,0.00457999728592753,0.0725438880230541,0.0430202847160661,0.0698061062080091,0.0516710113975596,0.0265678879580648,0.205204213485361,0.273533464603487,0.236057032183734,0.332392013408174,0.430044774860321,0.240099876460892,0.0198276479729352,0.0200148637794522,0.000537424709138649,0.0864736613538114,0.0717194089850898,0.302896687912209,0,0.266207108838465,0.722389245678118,0.0961364185580677,0.556076075855333,0.755443473195721,0.731535525278466,0.0143602308458542,0.12920176801602
"467",786,"Iron and McIlwraith Ranges","KBA",NA,NA,1,0.18977246358745,0.533519551067913,0.573913070202268,0.467741998553592,0.620879151261926,0.0636567882743126,0.0717872167186864,0.213397241744347,0.0791051780779058,0.231381458787908,0.311839710476531,0.392287822303668,0.490797858926347,0.134910248982747,0.228429236518616,0.203041237818877,0.120415755091255,0.0843716985705732,0.34785976727641,0.348586428554093,0.146642486756632,0.407832290832739,0.0784659128424731,0.507247709555692,0,0.265990056245836,0.456014936362609,0.40783415304703,0.786895318010174,0.873355875585202,0.830774850326765,0.29982583348079,0.503097021766114
"478",381,"Jardine River","IUCN",1,"II",1,0.0398362081435143,0.452513953218501,0.400000036695652,0.354838736233091,0.565934077479532,0.0445062586926286,0.0432894558284706,0.0119681242097215,0.045940449496793,0.204041986631533,0.192534461542947,0.0619831220206698,0.256905158138504,0.296916673012871,0.349503311496464,0.360230357889488,0.19642963107692,0.108015131761322,0.331521425161093,0.332197713081989,0.175213265026806,0.407871835464249,0.0706662486837937,0.657295037201102,0,0.26659897676155,0.644967795752375,0.225391577382878,0.779139403682305,0.589164990671858,0.760209986716307,0.298347744714791,0.182522219305328
"483",34,"Jilbadji","IUCN",1,"Ia",1,0.0282635370504343,0.284916197878936,0.208695649381853,0.145161263766909,0.549450571933825,0.0135872472451054,0.044646492061338,0.0388743493986532,0.0121499713198102,0.0533301236222003,0.0943448280942307,0.0403051980631415,0.040996388843116,0.563822088613479,0.732737737743562,0.789117792777758,0.503598120707707,0.117111408594928,0.188053040146964,0.188526518463497,0.0423256520276676,0.151356714513434,0.0724955881208486,0.115484024415435,0,0.274006031410514,0.722370993397639,0.0826181552703239,0.647893010749627,0.13983753233361,0.728639150607389,0.148974368323396,0.138770963456087
"495",165,"Kahurangi National Park","IUCN",1,"II",1,0.128010553351525,0,0.00869567690359153,0,0,0.276773296244784,0.250576740398969,NA,0.220941753141784,0.244598458144974,0.0396259355621477,NA,0.0158474701674026,0.0331214382795811,0.472591005480182,0,0.907673722017638,0.240385528759311,0.458900575553934,0.459695209008746,0.183611166016045,0.399059779320169,0.0708542488584181,0.201325151055999,0.00813449238003401,0.648586091840067,0.556044851633024,0.0493746707911706,0.709761932404591,0.643744106451074,0.648088004063576,0.391975511533961,0.404523784033682
"498",364,"Kakadu","IUCN",1,"II",1,0.726691979897663,0.47206703617618,0.513043515355387,0.419354842029136,0.697802232438596,0.0683641810206483,0.109784231238974,0.0616637751051254,0.0606455649997393,0.161744089046155,0.302169961957371,0.204991590422333,0.31865085329104,0.018669022500852,0.0275621592434251,0.0727148603812035,0.109609638484035,0.0508699109040367,0.223410975854069,0.223938498174198,0.0235745501029209,0.131251915358199,0.0662851672102545,0.795599386303046,0,0.267563394228084,0.722167378344449,0.322785180108485,0.673582330481223,0.88944162096097,0.731113235218544,0.167473708231955,0.897883719704921
