"","SP_ID","Int_Name","PA_type","PA_DEF","IUCN_CAT","RealmNr","Large_size","Hig_SR_B","High_SR_M","High_SR_A","High_SR_R","High_SE_B","High_SE_M","High_SE_A","High_SE_R","High_ED_B","High_ED_M","High_ED_A","High_ED_R","High_CS_B","High_CS_M","High_CS_A","High_CS_R","Low_HFP","High_CaS","High_VCaS","High_ICaS","High_BII","Low_BTAC","Low_FCC","Low_BCrop","Low_Crop","Low_Pasture","Biodiversity","Wilderness","ClimateStability","LandUseStability","ClimateProtection","Size"
"57",459,"Asi Keyi","IUCN",1,"II",5,0.0160605470833327,0.343333324439533,0.274074074363512,0.0294118005795855,0,0.0270990670812972,0.0142799946616842,0.00136604557128026,NA,0.0740780786987186,0.041405581054251,0.00149805115410511,NA,0.178396766410306,0.124149994114062,0.152675891797279,1,0.0077359591862216,0.131957187000493,0.131906518845768,0.0509045558309315,0.990161913859066,0.462058326484044,0.233840339967639,0,0.914601227895374,0.0665510717980296,0.0979467181646501,0.97095853341188,0.704654967388195,0.623403862740775,0.104922753892398,0.114722174733003
"60",143,"Athabasca Sand Dunes Provincial Park","IUCN",1,"Ib",5,0.00120353248882303,0.350000018117,0.259259256364883,0.044117607045847,0,0.016239695937608,0.00613906312558388,0.00270477023113491,NA,0.064486579334129,0.0338916238701015,0.00194014980786256,NA,0.456654537136786,0.434196549959925,0.421673853537591,1,0.00464817174863437,0.160452445702639,0.156086260191922,0.0074034759555787,0.923016387430973,0.46210903743447,0.480116135548613,0,0.914601227895374,0.0608334590612952,0.0943261008078015,0.928369010326455,0.364155010545861,0.627160181497262,0.10798072728338,0.0103521060637728
"61",441,"Atikaki Provincial Park","IUCN",1,"II",5,0.0328858144116352,0.503333346838733,0.296296320898491,0.147058815250865,0.0303030087395165,0.0300607137568488,0.00613906312558388,0.00244522157259166,0.00149741355839913,0.108282190876672,0.0528901332806116,0.00906869755184004,0.00193055563828344,0.523818109467203,0.513923055073,0.229221173142896,0.507950116146557,0.0122444270659354,0.33509923311391,0.322504735577552,0.0432033181752468,0.869468377184446,0.460956810454761,0.263204517343232,0,0.913878377450226,0.062436513489984,0.122009434315532,0.888514165690932,0.600960327714368,0.626581911004813,0.23360242895557,0.200170120024322
"63",453,"Atlin/A Teix'gi Aan Tlein Park","IUCN",1,"II",5,0.00478670175080682,0.403333336956733,0.333333346358025,0.0735294076254324,0.0101010130788287,0.048324201589417,0.0236220472440945,0.00732200426206218,0,0.12155161834048,0.0516986693144138,0.00782084554453243,0,0.0921596516610917,0.104014603571503,0.055410239103948,0.849567580983938,0.0170955936737868,0.355283337836448,0.355080583183455,0.175392822986557,0.986151517473552,0.462293345415664,0.279776955506886,0,0.914601227895374,0.0568721345711442,0.110201495684814,0.961920215011272,0.790266105434051,0.629762665815111,0.295252248002153,0.0391565295727915
"64",461,"Aulavik National Park Of Canada","IUCN",1,"II",5,0.16837375729648,0.0333333366273333,0.0370370645336077,0,0,0.0631324349671751,0.00947551047644468,NA,NA,0.0148545086165134,0.00283762242014133,NA,NA,0.400114774072331,0.432451038931576,0.19627305239221,1,0,NA,NA,NA,1,0.462058326484044,0.22136577619418,0,0.914601227895374,0.0665510717980296,0.0189674777791019,0.982633596681306,0.542877498442854,0.623403862740775,NA,0.524552141876588
"67",462,"Auyuittuq National Park Of Canada","IUCN",1,"II",5,0.289523193272926,0.0200000151524,0.0370370645336077,0,0,0.0280862826398144,0.00720672627785934,NA,NA,0.0231500357606216,0.00256626229902143,NA,NA,0.292948567475243,0.221531455672,0.153384553404184,1,0.0063955978743777,0,0,0,0.999303649878222,0.462059797380435,0.22136577619418,0,0.914601227895374,0.0665510717980296,0.0120201971399286,0.9779211862587,0.64760851865297,0.623403862740775,0,0.661467556232917
"95",463,"Banff National Park Of Canada","IUCN",1,"II",5,0.080173362652008,0.606666687089467,0.429629643812071,0.0735294076254324,0.0505050145658609,0.0443753393553482,0.0221540104097157,0.00344243483962625,0.0272937653144568,0.147958037399593,0.0747319243405312,0.00903592307984437,0.000415388232829472,0.259377063777139,0.30357087497982,0.223320326052354,0.822818371647871,0.0661148831400057,0.572274451982542,0.571214997288028,0.418987663760174,0.863355120388925,0.467458437538392,0.289804947187853,0,0.912696619501703,0.0594148718427234,0.154654292015027,0.844345590044679,0.63916024524968,0.629343432197252,0.520825704343581,0.357152862433924
"97",159,"Banks Island Bird Sanctuary No. 1","IUCN",1,"Ib",5,0.300699164722624,0.0466666581022666,0.0370370645336077,0,0,0.113974036230811,0.00947551047644468,NA,NA,0.0166785110224357,0.00283164683772932,NA,NA,0.474891865851775,0.47169808388194,0.174652115291473,1,4.77667068605986e-05,0,0,0,0.99899121030105,0.462058326484044,0.221368875357158,0,0.914601227895374,0.0665510717980296,0.0297236377416071,0.981931688688245,0.51606700660699,0.623403862740775,0,0.671371680101759
"99",951,"Barataria Terrebonne","KBA",NA,NA,5,0.157317093346077,0.3399999940708,0.303703710360768,0.617647061583045,0.686868706378533,0.0749790216693815,0.031496062992126,0.00995847221463308,0.0893002994827117,0.210730297653509,0.0914722064666855,0.0967709352802473,0.0383973369165022,0.153204204051785,0.333467481895825,0.143519938677051,0.1820061898333,0.501866265470707,0.188093764478605,0.188894455931363,0.0342430971556054,0.365802614822725,0.58998085115573,0.188036378160702,1,0.809401881095513,0.0373448252662423,0.274352340540282,0.142922631230807,0.883447606459816,0.0547314718338658,0.137077105855191,0.508141218372085
"106",132,"Bay du Nord Wilderness Reserve","IUCN",1,"Ib",5,0.014908896845085,0.2299999930826,0.0592592719945131,0,0,0.00784836369021175,0.00412384892566395,NA,NA,0.0565306429909873,0.00602675442411059,NA,NA,0.183907417381115,0.31984234012141,0.252341034932978,1,0.0232664692827251,0.178771689141224,0.0712195280485433,0.173994790805949,0.915021848033216,0.461528998672032,0.449829424732017,0,0.909581363355263,0.0501793433755602,0.0520736503169147,0.911074496738374,0.536881057897913,0.637457567595639,0.141328669331906,0.107843286633122
"107",953,"Beaverhead Sage-steppe","KBA",NA,NA,5,0.00398064084305514,0.553333335309733,0.51111112326749,0.132352914961072,0.0606060174790331,0.0557283182782961,0.0620579207260109,0.00770449702202065,0.0135447862782467,0.180895576696607,0.21071179804926,0.0533313708621092,0.0043934215037138,0.307155902244633,0.318817798216951,0.161320283107942,0.606834917966505,0.140039926349687,0.158633789902364,0.15862927641811,0.067937493239643,0.393274572852978,0.328280385175403,0.503762680800441,0,0.770055662662306,0.652658417690227,0.193340781510392,0.575404260041396,0.621802032548166,0.333309574230951,0.128400186520039,0.0329208394678965
"108",88,"Becharof","IUCN",1,"Ib",5,0.000334496721508191,0.206666680501467,0.214814841443073,0,0,0.0394392615627622,0.0286934472174029,NA,NA,0.118629236798952,0.0287924045331486,NA,NA,0.228781654036053,0.28738676902167,0.0639874258383837,1,0.0020019702883912,0,0,0,0.971220999620608,0.40513634466717,0.372670103372636,0,0.914601227895374,0.0665510717980296,0.0966100504620514,1,0.616676885982419,0.623403862740775,0,0.00291430550856018
"116",252,"Big Bend","IUCN",1,"II",5,0.0180735151043665,0.400000006588,0.622222238720165,0.250000023455883,0.777777732597082,0.152475443012982,0.112505004671026,0.0215015572919513,0.0967873672747073,0.234905925232871,0.389414547614404,0.0640568788235639,0.162143285173981,0.483683677973192,0.577910082532127,0.307366557441613,0.204121315739312,0.127563595980934,0.01905337714327,0.019051172483725,0.000152319682298512,0.23240040576392,0.461842113263963,0.29427507064443,0,0.912983217255921,0.246040394148453,0.34959546975693,0.388088494246904,0.647940876128626,0.506547164817148,0.0127522897697645,0.126368509927345
"118",926,"Bilk Creek - Montana Mountains","KBA",NA,NA,5,0.00916582398907481,0.433333343215333,0.503703733805213,0.102941208205018,0.252525276142434,0.0507922404857101,0.0750033364473509,0.00409813671384077,0.0397495235502314,0.148868281998928,0.310455759492211,0.0120445522145627,0.033810270704761,0.307813352759257,0.336995260034905,0.12934210394462,0.399500834476443,0.139141410909938,0.037349686608515,0.0373435979851663,0.00163938291001581,0.523142980128371,0.773555287963987,0.31806194108089,0,0.965025528545892,0.652847399191076,0.206548864522021,0.366465424517688,0.754965789134318,0.205095427404485,0.0254442225012324,0.0708789834237787
"121",982,"Boas River and associated wetlands","KBA",NA,NA,5,0.0985057282806904,0.0466666581022666,0.0296296359972565,0,0,0.0917616861641739,0.00867476311223809,NA,NA,0.0181008655826146,0.00177561724807435,NA,NA,0.40207863045271,0.402415896909015,0.196077487449744,1,0.00332702018253189,0,0,0,0.994423887470131,0.462059156170648,0.221499709184513,0,0.914601227895374,0.0665510717980296,0.0248251175873991,0.976718377821802,0.551028775118775,0.623403862740775,0,0.400751067171915
"122",89,"Bob Marshall","IUCN",1,"Ib",5,0.0346240633909652,0.599999993412,0.533333330728395,0.191176516120243,0.121212136614631,0.0527666716027445,0.0455091418657414,0.0135784929785258,0.02341410291315,0.19888258940904,0.148500830438816,0.0692189907944057,0.00743368800664017,0.320328384575358,0.349789099518447,0.13768948803038,0.574308204779831,0.0508094311772294,0.446187922274747,0.446192276500367,0.296306930974191,0.689490950695403,0.440701059912745,0.382510414112574,0,0.887735718915855,0.201592756346176,0.210645424067238,0.75678527276563,0.670468584759788,0.552335006558405,0.396229043249768,0.207720856697779
"141",87,"Boundary Waters Canoe Area","IUCN",1,"Ib",5,0.0402570053342611,0.486666662055067,0.35555555381893,0.205882322586505,0.0505050145658609,0.0275926748605558,0.0110770052048579,0.00224031473689962,0.00878028859243125,0.114198666374138,0.0630209535165067,0.0218655338975974,0.00240880096702494,0.404090576242916,0.43975603630534,0.379061931851254,0.498037181132606,0.0573960817097518,0.344849346833753,0.344220193808246,0.0184397841416217,0.676832275270069,0.464884445215594,0.24754574382644,0,0.908976996671188,0.0632342596994005,0.139448044014225,0.727934035487045,0.6224526906152,0.629277889241429,0.23583644159454,0.230924495554218
"155",84,"Cabeza Prieta","IUCN",1,"Ib",5,0.0199187188189605,0.303333327074733,0.503703733805213,0.191176516120243,0.535353561024385,0.136679994076707,0.0918190310956893,0.0213649527348232,0.185270895725565,0.206037345325765,0.368731361759985,0.0267806433981955,0.168135346190179,0.190754530098822,0.17498984634705,0.030503240768239,0.0365191505499344,0.0696280548951724,0.0123248572174443,0.01231983412364,3.44231128874193e-07,0.46361994813387,0.463686910352296,0.23734118450252,0,0.915395111089961,0.325009546464563,0.290332117124408,0.578958934652153,1,0.453081992523765,0.00821501185740439,0.136649562061264
"163",958,"Canyonlands Area","KBA",NA,NA,5,0.0658946048801189,0.533333353097333,0.651851874717421,0.191176516120243,0.282828284881951,0.133718347401155,0.0611237154677699,0.00580569367794109,0.0390008167710319,0.175700315870782,0.254851002784952,0.0143004117517804,0.0380214089089619,0.292856667241583,0.401017260190392,0.106859648271711,0.259738151014418,0.138896272877116,0.0357565701286957,0.0357506770458806,0.00108871713927992,0.624141498334805,0.465332843220034,0.226120393255166,0,0.907990487036926,0.425895534454442,0.25157592651271,0.638488316610559,0.822062350902025,0.391667234843183,0.0241986547712854,0.317998348754182
"167",148,"Caribou Mountains Wildland Provincial Park","IUCN",1,"Ib",5,0.0647376377173136,0.400000006588,0.28888889236214,0.044117607045847,0.0101010130788287,0.189002418678118,0.0138796209795809,0.00270477023113491,0,0.0802598674982814,0.0420362818724816,0.00177510114701887,0,0.373946278285835,0.299741093592626,0.406697604638495,0.785240918435327,0.00449516654468805,0.229495599506349,0.189752867455748,0.0813415811090822,0.953000887296923,0.471409998945295,0.808733287813137,0,0.91287402166528,0.0129204958698594,0.109346244969622,0.942211467190522,0.371366591158085,0.65977244610121,0.16686334935706,0.3145824089649
"168",140,"Caribou River Provincial Park","IUCN",1,"Ib",5,0.0930792290903814,0.213333341238933,0.214814841443073,0.0147059002897927,0,0.0478305938101584,0.0154811157079941,0,NA,0.0349529854129345,0.0253110398358877,0.000137127988928638,NA,0.397350001410693,0.344808992139361,0.37503758768952,1,0,0.105856567381709,0.082185910766876,0.035628924967869,0.995652985587532,0.462058326484044,0.283659143171845,0,0.914601227895374,0.0665146366596338,0.0666554568783036,0.979745720420952,0.49403017188329,0.623427799652919,0.0745571343721515,0.388512265342645
"172",939,"Catahoula-Dewey Wills-Three Rivers","KBA",NA,NA,5,0.0302193748607347,0.356666678854467,0.318518528359396,0.70588236949827,0.727272718031221,0.0586899649538477,0.0306953156279194,0.0167203977924704,0.0562210726926218,0.16594825454427,0.126986450375999,0.164331252145903,0.0422143216297154,0.22032570544372,0.316934695329043,0.173363646986358,0.090282426478084,0.331365119610087,0.363287591726953,0.363226284469544,0.00247456851248504,0.389728155866066,0.19813765296092,0.136452634407514,0.303446787653035,0.781680857843466,0.0812263664276827,0.293783215768015,0.532402564511198,0.867502502790244,0.501731287591288,0.242996148236327,0.188192637467342
"173",960,"Catskills Peaks Area","KBA",NA,NA,5,0.00899145447317087,0.493333355732533,0.385185189816187,0.426470639286333,0.262626279055606,0.0502986327064514,0.0217536367276124,0.00614720507076116,0.057582357745712,0.145966870471648,0.138750811103608,0.08625957351904,0.0170261233474094,0.237904248637714,0.394442038125035,0.343530831614989,0.107649679394738,0.512080202807806,0.541456394854881,0.541431800057495,0.307491400415052,0.782867639189243,0.687747518903528,0.236525551705177,1.10154307716125e-06,0.88785817899755,0.111826933000959,0.220030816569464,0.348258402450803,0.811496119238757,0.611227576688425,0.463459865109142,0.069679804662154
"179",116,"Central Arctic Management Area","IUCN",1,"Ib",5,0.000454273581053452,0.2200000019764,0.207407412906722,0.0147059002897927,0,0.0275926748605558,0.0258908314426798,0,NA,0.0371265065416993,0.0268130501612635,0,NA,0.209083193675922,0.162160190209308,0.257220214447716,1,0.00414085575079329,NA,NA,NA,0.999729945187313,0.462058326484044,0.226301886792401,0,0.914601227895374,0.0665510717980296,0.0657387297469158,0.979703271935595,0.657200802573968,0.623403862740775,NA,0.00395080483735987
"185",928,"Central Seward Peninsula","KBA",NA,NA,5,0.0500524153908674,0.206666680501467,0.170370387447188,0.0147059002897927,0,0.200355397601066,0.0288269051114373,0,NA,0.149990630665976,0.0238491970339526,0,NA,0.179608751579552,0.17686479224878,0.0701003942070818,1,0.0354170114208674,0,0,0,0.998367246432318,0.462058326484044,0.270094824953084,0,0.914601227895374,0.0665510717980296,0.0964105849915691,0.958020120255917,0.699457813879207,0.623403862740775,0,0.267331476431359
"189",929,"Central Yukon - Kuskokwim","KBA",NA,NA,5,0.302166793632829,0.186666665349067,0.162962958910837,0.0147059002897927,0,0.202823436497359,0.0273588682770586,0,NA,0.124458473459744,0.0204738679419991,0,NA,0.161272526613908,0.197851881366473,0.0882412498366976,1,0.0298790650112405,0,0,0,0.980693590680613,0.462396964528721,0.941990802604476,0,0.914601227895374,0.0665510717980296,0.0891979816207644,0.94973296768097,0.443063881271316,0.623403862740775,0,0.672647599973349
"200",943,"Charles M. Russell National Wildlife Refuge","KBA",NA,NA,5,0.0380596687305775,0.463333349473933,0.414814825813443,0.132352914961072,0.131313139527803,0.0478305938101584,0.0297611103696784,0.00219933336976121,0.0127280152463926,0.172780535155644,0.118645243398382,0.00779489201077254,0.00746096044435164,0.228429755840284,0.269748489336471,0.108904878841019,0.197517342941462,0.131671999845066,0.044498169921509,0.0444727604109844,0.000279145796099929,0.0561605170089762,0.812786582618199,0.45733916900898,0,0.820101134593716,0.861948016819376,0.16022607151006,0.0351318189251642,0.810142753965614,0.162933363652539,0.0297500253761978,0.222091866697854
"202",949,"Chenier Plain","KBA",NA,NA,5,0.122665378233145,0.383333354744333,0.318518528359396,0.500000046911766,0.585858575590246,0.0804087072412261,0.0396369945282263,0.00885197530189607,0.0729648788456303,0.223991962547295,0.114737417876602,0.107022154722007,0.0393736460996893,0.131689978181947,0.282429521061716,0.153249527551376,0.106069477889756,0.345960707095293,0.211632271773793,0.211626523888338,0.0519352391176585,0.360186269070794,0.552866600384513,0.181085781591421,0.877138271557544,0.783663479302033,0.00703237126846894,0.261679810732224,0.267421416303462,0.921116512943886,0.172272257975405,0.158398011593263,0.449743470473589
"208",105,"Chuck River","IUCN",1,"Ib",5,0.0448284482741036,0.366666669960667,0.296296320898491,0.0882353079152252,0.0101010130788287,0.0498050249271929,0.0204190577872681,0.0100267744931971,0,0.158884803228873,0.0306486272774018,0.0138121976618192,0,0.0973089718501323,0.286291498867672,0.101016680381124,0.804088719379851,0.0585475457746493,0.541345920013298,0.540763168401698,0.447296164472391,0.950977973564779,0.462133027035682,0.468802787184576,0,0.914600066401149,0.0652838622676607,0.106317923125981,0.911121678299031,0.665415607164258,0.624237148604866,0.509801750962462,0.24848350409324
"214",142,"Clearwater River Provincial Park","IUCN",1,"Ib",5,0.0058230885752028,0.396666676219267,0.281481502899863,0.044117607045847,0,0.0206821659509354,0.0138796209795809,0.00270477023113491,NA,0.0744459802330246,0.0398801411155858,0.00238176975530967,NA,0.459008124188567,0.51651546060878,0.277842420103051,1,0.00695901860487007,0.305707006557685,0.288688811752932,0.0418593796706435,0.878308383710557,0.462108294019728,0.369323579405504,0,0.905532201534518,0.0543160148336385,0.107034260389967,0.897133209706565,0.422602513176187,0.637400076102734,0.212085065993754,0.046982510746009
"216",959,"Coastal Prairie","KBA",NA,NA,5,0.132144930422411,0.396666676219267,0.333333346358025,0.52941175366782,0.585858575590246,0.0779406683449331,0.0395035366341919,0.014944538549806,0.0729648788456303,0.217180471717886,0.11754899292077,0.129255560282694,0.0418553875729548,0.153032181550507,0.307413380654444,0.12075695724396,0.0673753086144311,0.528842317491763,0.249178401023835,0.24914400867513,0.0263916842306271,0.481455062752437,0.759546197343186,0.175118616333007,0.817350503949362,0.644224883109226,0.0637139202760674,0.270564494419679,0.0891852250319532,0.926105965666434,0.265920391576387,0.174904697976531,0.466918273989286
"217",976,"Coats Island/Cape Pembroke","KBA",NA,NA,5,0.00165601956721706,0.0233333455211334,0,0,0,0.028579890419073,0,NA,NA,NA,0,NA,NA,0.331984875982741,0.257438371353532,0.187700584499138,1,0.00263502710460111,0,0,0,0.987221840457468,0.462058326484044,0.222203175491675,0,0.914601227895374,0.0665510717980296,0.0024499450028026,0.972394068676295,0.61559663052403,0.623403862740775,0,0.0141508096186726
"232",922,"Craters of the Moon National Monument and Preserve","KBA",NA,NA,5,0.0171444944620327,0.543333344203533,0.562962966725652,0.132352914961072,0.171717151180492,0.0611580038501407,0.0691311891098358,0.00400251352385116,0.0317860059896542,0.172369045697571,0.243972842233402,0.0186463480175282,0.0221881694181475,0.204341561088241,0.347094846219845,0.211708593312759,0.423056103267258,0.242101114980687,0.0476934298555042,0.0476837655424429,0.00829423506058664,0.355476602760983,0.45334378435596,0.379844781712592,0,0.844877331114181,0.441042217280283,0.213752440274838,0.399406783794833,0.728303242496709,0.423179925693829,0.0345571434861779,0.121051384546443
"241",990,"Cumberland Marshes","KBA",NA,NA,5,0.0482252312930874,0.506666677207467,0.325925956895748,0.0735294076254324,0.0101010130788287,0.0295671059775902,0.00894167890030695,0.00218567291404841,0,0.115733782153019,0.0455172239020471,0.00238176975530967,0,0.519225837100517,0.520989105451356,0.240695251664597,0.939777064490942,0.0291504258413007,0.299979076938087,0.208316675905457,0.15150853701097,0.796515928872881,0.424927810552188,0.340897150040172,0,0.891116117331982,0.0427740275301156,0.114538516532023,0.852753349672979,0.442675979941103,0.654453835314858,0.219934763284838,0.260876960909431
"243",933,"Current / Jack's Fork Watershed-45","KBA",NA,NA,5,0.0434336365501455,0.386666685113067,0.400000007814815,0.544117653957613,0.575757572677074,0.0473369860308998,0.0352328840250901,0.0167203977924704,0.0300163354206371,0.15965222636483,0.146135966343472,0.169361402942402,0.0328521324678603,0.356378473503744,0.561201726003,0.452365763237953,0.0939616160805932,0.225833771572078,0.422856621727018,0.422869984000759,0.116124952001993,0.500429057732182,0.891978070844443,0.0329628121071977,0.0134082527739262,0.823049793877905,0.265746258546675,0.269193846364505,0.215110474081811,0.636580820222896,0.543875930415493,0.320617185909923,0.24323745331972
"263",79,"Death Valley","IUCN",1,"Ib",5,0.174641051194133,0.543333344203533,0.629629628182442,0.132352914961072,0.454545436062443,0.126314230712276,0.171226478046176,0.784164799737719,0.159406479716853,0.224701447855746,0.507028357387874,0.157684374610733,0.111894643855334,0.198049628642992,0.160480229119049,0.133890690693796,0.0857444870976377,0.0571627886505187,0.0127893611637699,0.0127804591245698,0.000209612482892887,0.708267250195343,0.472671776422903,0.235251270092623,0,0.9138299427627,0.212049091101412,0.427666599862448,0.743798991028962,0.958593719178744,0.528322266423878,0.00859314425707753,0.533459182818054
"267",923,"Delaware Coastal Zone","KBA",NA,NA,5,0.00424069863628635,0.486666662055067,0.340740774894376,0.500000046911766,0.363636409843893,0.0799150994619675,0.0260242893367143,0.0141249112070379,0.034712768853798,0.216132616523921,0.0973379584863449,0.0764768276241549,0.0224745751938879,0.285738829092539,0.479178697043813,0.29933850395138,0.171154939163349,1,0.383135338959415,0.383175677451324,0.0868209309609875,0.625693696414738,0.566874402756559,0.250142105155438,1.33240539872199e-05,0.81000964902815,0.170797158664166,0.238159845114363,0,0.762355519169646,0.623622088204347,0.284377315790575,0.0349472878768084
